,Sample_ID,Year,Country,Continent,Azithromycin mic,Ciprofloxacin mic,Ceftriaxone mic,Cefixime mic,Azithromycin log mic,Ciprofloxacin log mic,Ceftriaxone log mic,Cefixime log mic,Azithromycin sr,Ciprofloxacin sr,Ceftriaxone sr,Cefixime sr
1706,10356_1#29,1993.0,UK,Europe,0.19,0.002,0.008,0.016,-2.395928676,-8.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1707,10356_1#3,1998.0,Cuba,America,0.016,0.003,0.002,0.016,-5.965784285,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1708,10356_1#30,1993.0,UK,Europe,0.125,0.19,0.023,0.016,-3.0,-2.395928676,-5.442222329,-5.965784285,0.0,0.0,0.0,0.0
1709,10356_1#31,1993.0,UK,Europe,0.125,0.006,0.047,0.032,-3.0,-7.380821784,-4.411195433,-4.965784285,0.0,0.0,0.0,0.0
1710,10356_1#32,1998.0,Denmark,Europe,0.094,0.002,0.002,0.016,-3.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1711,10356_1#33,1998.0,Denmark,Europe,0.094,0.002,0.002,0.016,-3.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1712,10356_1#34,1998.0,Denmark,Europe,0.19,0.008,0.012,0.023,-2.395928676,-6.965784285,-6.380821784,-5.442222329,0.0,0.0,0.0,0.0
1713,10356_1#35,1998.0,Denmark,Europe,0.19,0.008,0.008,0.016,-2.395928676,-6.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1714,10356_1#36,1998.0,Denmark,Europe,0.094,0.003,0.002,0.016,-3.411195433,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1715,10356_1#37,1999.0,Denmark,Europe,0.064,0.003,0.003,0.016,-3.965784285,-8.380821784,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1716,10356_1#38,1998.0,France,Europe,0.032,0.003,0.002,0.016,-4.965784285,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1717,10356_1#39,1998.0,France,Europe,0.094,0.002,0.003,0.016,-3.411195433,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1718,10356_1#4,1998.0,Cuba,America,0.032,0.002,0.002,0.016,-4.965784285,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1719,10356_1#40,1998.0,Germany,Europe,0.016,0.002,0.004,0.016,-5.965784285,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1720,10356_1#41,1998.0,Germany,Europe,0.047,0.008,0.023,0.016,-4.411195433,-6.965784285,-5.442222329,-5.965784285,0.0,0.0,0.0,0.0
1721,10356_1#42,1998.0,Germany,Europe,0.064,0.002,0.003,0.016,-3.965784285,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1722,10356_1#43,1998.0,Greece,Europe,0.25,0.012,0.012,0.016,-2.0,-6.380821784,-6.380821784,-5.965784285,0.0,0.0,0.0,0.0
1723,10356_1#44,1998.0,Greece,Europe,0.25,0.008,0.006,0.016,-2.0,-6.965784285,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1724,10356_1#45,1998.0,Greece,Europe,0.25,0.012,0.008,0.016,-2.0,-6.380821784,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1725,10356_1#46,1998.0,Greece,Europe,0.19,0.25,0.008,0.016,-2.395928676,-2.0,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1726,10356_1#47,1998.0,Greece,Europe,0.125,0.006,0.002,0.016,-3.0,-7.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1727,10356_1#48,1998.0,Hungary,Europe,0.094,0.002,0.003,0.016,-3.411195433,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1728,10356_1#49,1998.0,Italy,Europe,0.25,0.003,0.002,0.016,-2.0,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1729,10356_1#5,1998.0,Cuba,America,0.047,0.002,0.003,0.016,-4.411195433,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1730,10356_1#50,1998.0,Italy,Europe,0.094,0.002,0.003,0.016,-3.411195433,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1731,10356_1#51,1998.0,Norway,Europe,0.047,0.002,0.002,0.016,-4.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1732,10356_1#52,1998.0,Poland,Europe,0.032,0.002,0.002,0.016,-4.965784285,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1733,10356_1#53,1998.0,Poland,Europe,0.016,0.002,0.002,0.016,-5.965784285,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1734,10356_1#54,1998.0,Romania,Europe,0.064,0.008,0.008,0.016,-3.965784285,-6.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1735,10356_1#55,1998.0,Russia,Asia,0.064,0.002,0.004,0.016,-3.965784285,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1736,10356_1#56,1998.0,Russia,Asia,0.125,0.003,0.002,0.016,-3.0,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1737,10356_1#57,1998.0,Russia,Asia,0.032,0.002,0.002,0.016,-4.965784285,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1738,10356_1#58,1998.0,Spain,Europe,0.125,0.003,0.003,0.016,-3.0,-8.380821784,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1739,10356_1#59,1998.0,Spain,Europe,0.38,0.008,0.016,0.023,-1.395928676,-6.965784285,-5.965784285,-5.442222329,0.0,0.0,0.0,0.0
1740,10356_1#6,1998.0,Cuba,America,0.047,0.002,0.002,0.016,-4.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1741,10356_1#60,1998.0,Spain,Europe,0.047,0.002,0.002,0.016,-4.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1742,10356_1#61,1998.0,Spain,Europe,0.5,0.008,0.016,0.016,-1.0,-6.965784285,-5.965784285,-5.965784285,0.0,0.0,0.0,0.0
1743,10356_1#62,1998.0,The Netherlands,Europe,0.023,0.002,0.002,0.016,-5.442222329,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1744,10356_1#63,1998.0,Turkey,Asia,0.047,0.002,0.002,0.016,-4.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1745,10356_1#64,1998.0,UK,Europe,0.38,0.006,0.023,0.023,-1.395928676,-7.380821784,-5.442222329,-5.442222329,0.0,0.0,0.0,0.0
1746,10356_1#66,1998.0,UK,Europe,0.19,0.25,0.006,0.016,-2.395928676,-2.0,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1747,10356_1#67,1998.0,UK,Europe,0.047,0.002,0.002,0.016,-4.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1748,10356_1#68,1998.0,UK,Europe,0.094,0.002,0.002,0.016,-3.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1749,10356_1#69,1999.0,France,Europe,2.0,0.002,0.002,0.016,1.0,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1750,10356_1#7,1998.0,Jamaica,America,0.016,0.002,0.003,0.016,-5.965784285,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1751,10356_1#70,1999.0,Lithuania,Europe,0.125,0.002,0.003,0.016,-3.0,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1752,10356_1#71,1999.0,Poland,Europe,0.016,0.002,0.002,0.016,-5.965784285,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1753,10356_1#72,1999.0,Spain,Europe,0.125,0.006,0.008,0.016,-3.0,-7.380821784,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1754,10356_1#73,1999.0,Spain,Europe,0.094,0.002,0.002,0.016,-3.411195433,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1755,10356_1#74,1999.0,The Netherlands,Europe,0.125,0.002,0.003,0.016,-3.0,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1756,10356_1#75,1999.0,Turkey,Asia,0.094,0.003,0.003,0.016,-3.411195433,-8.380821784,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1757,10356_1#76,1999.0,Turkey,Asia,0.032,0.002,0.002,0.016,-4.965784285,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1758,10356_1#77,1999.0,UK,Europe,0.094,0.064,0.006,0.016,-3.411195433,-3.965784285,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1759,10356_1#78,2002.0,Denmark,Europe,0.064,0.002,0.008,0.016,-3.965784285,-8.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1760,10356_1#79,2002.0,Denmark,Europe,0.064,0.002,0.006,0.016,-3.965784285,-8.965784285,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1761,10356_1#8,1998.0,Jamaica,America,0.125,0.003,0.002,0.016,-3.0,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1762,10356_1#80,2003.0,UK,Europe,0.047,0.19,0.064,0.064,-4.411195433,-2.395928676,-3.965784285,-3.965784285,0.0,0.0,0.0,0.0
1763,10356_1#81,2004.0,Scotland,Europe,0.125,0.003,0.016,0.016,-3.0,-8.380821784,-5.965784285,-5.965784285,0.0,0.0,0.0,0.0
1764,10356_1#82,2004.0,Scotland,Europe,0.19,0.006,0.012,0.016,-2.395928676,-7.380821784,-6.380821784,-5.965784285,0.0,0.0,0.0,0.0
1765,10356_1#83,2004.0,UK,Europe,0.032,0.002,0.008,0.016,-4.965784285,-8.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1766,10356_1#84,2004.0,Russia,Asia,0.125,6.0,0.016,0.016,-3.0,2.584962501,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
1767,10356_1#85,2004.0,Russia,Asia,0.5,0.016,0.032,0.023,-1.0,-5.965784285,-4.965784285,-5.442222329,0.0,0.0,0.0,0.0
1768,10356_1#86,2004.0,Russia,Asia,1.0,0.75,0.094,0.023,0.0,-0.415037499,-3.411195433,-5.442222329,0.0,0.0,0.0,0.0
1769,10356_1#87,2004.0,Russia,Asia,0.75,0.016,0.023,0.016,-0.415037499,-5.965784285,-5.442222329,-5.965784285,0.0,0.0,0.0,0.0
1770,10356_1#88,2004.0,Russia,Asia,0.75,32.0,0.023,0.023,-0.415037499,5.0,-5.442222329,-5.442222329,0.0,1.0,0.0,0.0
1771,10356_1#89,2004.0,Russia,Asia,0.125,8.0,0.008,0.016,-3.0,3.0,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1772,10356_1#9,2008.0,Argentina,America,0.5,0.008,0.004,0.016,-1.0,-6.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1773,10356_1#90,2004.0,Russia,Asia,0.094,0.003,0.002,0.016,-3.411195433,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1774,10356_1#91,2004.0,Russia,Asia,0.19,0.003,0.004,0.016,-2.395928676,-8.380821784,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1775,10356_1#92,2004.0,Russia,Asia,0.094,0.004,0.008,0.016,-3.411195433,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1776,10356_1#93,2004.0,Russia,Asia,0.38,0.006,0.003,0.016,-1.395928676,-7.380821784,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1777,10356_1#94,2005.0,Scotland,Europe,0.125,0.003,0.004,0.016,-3.0,-8.380821784,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1778,10625_6#1,1999.0,Thailand,Asia,0.064,0.25,0.016,0.016,-3.965784285,-2.0,-5.965784285,-5.965784285,0.0,0.0,0.0,0.0
1779,10625_6#10,2000.0,Japan,Asia,0.19,32.0,0.125,0.125,-2.395928676,5.0,-3.0,-3.0,0.0,1.0,0.0,0.0
1780,10625_6#12,2001.0,Japan,Asia,0.75,6.0,0.016,0.016,-0.415037499,2.584962501,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
1781,10625_6#13,2001.0,Japan,Asia,0.38,32.0,0.047,0.125,-1.395928676,5.0,-4.411195433,-3.0,0.0,1.0,0.0,0.0
1782,10625_6#14,2001.0,Japan,Asia,0.5,32.0,0.064,0.125,-1.0,5.0,-3.965784285,-3.0,0.0,1.0,0.0,0.0
1783,10625_6#15,2001.0,Japan,Asia,0.75,0.5,0.094,0.094,-0.415037499,-1.0,-3.411195433,-3.411195433,0.0,0.0,0.0,0.0
1784,10625_6#16,2001.0,Japan,Asia,0.38,32.0,0.125,0.25,-1.395928676,5.0,-3.0,-2.0,0.0,1.0,0.0,0.0
1785,10625_6#17,2001.0,Japan,Asia,0.5,32.0,0.094,0.023,-1.0,5.0,-3.411195433,-5.442222329,0.0,1.0,0.0,0.0
1786,10625_6#18,2001.0,Japan,Asia,0.75,32.0,0.094,0.19,-0.415037499,5.0,-3.411195433,-2.395928676,0.0,1.0,0.0,0.0
1787,10625_6#19,2001.0,Japan,Asia,0.5,32.0,0.047,0.125,-1.0,5.0,-4.411195433,-3.0,0.0,1.0,0.0,0.0
1788,10625_6#2,1999.0,Thailand,Asia,0.016,2.0,0.002,0.016,-5.965784285,1.0,-8.965784285,-5.965784285,0.0,1.0,0.0,0.0
1789,10625_6#21,2004.0,Australia,Oceania,0.064,0.003,0.008,0.016,-3.965784285,-8.380821784,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1790,10625_6#22,2004.0,Australia,Oceania,0.064,0.002,0.012,0.016,-3.965784285,-8.965784285,-6.380821784,-5.965784285,0.0,0.0,0.0,0.0
1791,10625_6#23,2004.0,Australia,Oceania,0.064,0.003,0.006,0.016,-3.965784285,-8.380821784,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1792,10625_6#24,2004.0,Australia,Oceania,0.125,0.25,0.012,0.016,-3.0,-2.0,-6.380821784,-5.965784285,0.0,0.0,0.0,0.0
1793,10625_6#25,2004.0,Australia,Oceania,0.094,0.002,0.006,0.016,-3.411195433,-8.965784285,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1794,10625_6#26,2004.0,Australia,Oceania,0.023,0.002,0.003,0.016,-5.442222329,-8.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1795,10625_6#27,2004.0,New_Zealand,Oceania,0.032,0.002,0.006,0.016,-4.965784285,-8.965784285,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1796,10625_6#28,2004.0,New_Zealand,Oceania,0.047,0.003,0.012,0.016,-4.411195433,-8.380821784,-6.380821784,-5.965784285,0.0,0.0,0.0,0.0
1797,10625_6#29,2005.0,Japan,Asia,0.5,32.0,0.125,0.25,-1.0,5.0,-3.0,-2.0,0.0,1.0,0.0,0.0
1798,10625_6#3,1999.0,Thailand,Asia,0.125,0.125,0.004,0.016,-3.0,-3.0,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1799,10625_6#30,2005.0,Japan,Asia,0.75,32.0,0.125,0.19,-0.415037499,5.0,-3.0,-2.395928676,0.0,1.0,0.0,0.0
1800,10625_6#32,2007.0,India,Asia,0.25,0.25,0.023,0.023,-2.0,-2.0,-5.442222329,-5.442222329,0.0,0.0,0.0,0.0
1801,10625_6#33,2007.0,India,Asia,0.19,0.25,0.023,0.023,-2.395928676,-2.0,-5.442222329,-5.442222329,0.0,0.0,0.0,0.0
1802,10625_6#34,2007.0,India,Asia,0.38,32.0,0.047,0.032,-1.395928676,5.0,-4.411195433,-4.965784285,0.0,1.0,0.0,0.0
1803,10625_6#35,2008.0,China,Asia,0.38,32.0,0.008,0.016,-1.395928676,5.0,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1804,10625_6#36,2008.0,China,Asia,4.0,32.0,0.023,0.047,2.0,5.0,-5.442222329,-4.411195433,1.0,1.0,0.0,0.0
1805,10625_6#37,2008.0,China,Asia,0.125,3.0,0.032,0.023,-3.0,1.584962501,-4.965784285,-5.442222329,0.0,1.0,0.0,0.0
1806,10625_6#38,2008.0,Japan,Asia,0.19,8.0,0.047,0.064,-2.395928676,3.0,-4.411195433,-3.965784285,0.0,1.0,0.0,0.0
1807,10625_6#39,2008.0,Indonesia,Asia,0.064,1.5,0.003,0.016,-3.965784285,0.584962501,-8.380821784,-5.965784285,0.0,1.0,0.0,0.0
1808,10625_6#4,1999.0,Thailand,Asia,0.032,0.002,0.002,0.016,-4.965784285,-8.965784285,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1809,10625_6#40,2008.0,Indonesia,Asia,0.064,1.0,0.003,0.016,-3.965784285,0.0,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1810,10625_6#41,2008.0,Philippines,Asia,0.032,1.0,0.002,0.016,-4.965784285,0.0,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1811,10625_6#44,2008.0,Philippines,Asia,0.047,0.047,0.002,0.016,-4.411195433,-4.411195433,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1812,10625_6#45,2008.0,Philippines,Asia,0.125,3.0,0.008,0.016,-3.0,1.584962501,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1813,10625_6#46,2008.0,Thailand,Asia,0.125,0.38,0.006,0.016,-3.0,-1.395928676,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1814,10625_6#47,2008.0,Thailand,Asia,0.047,0.125,0.004,0.016,-4.411195433,-3.0,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1815,10625_6#48,2008.0,Thailand,Asia,0.125,2.0,0.004,0.016,-3.0,1.0,-7.965784285,-5.965784285,0.0,1.0,0.0,0.0
1816,10625_6#49,2008.0,Thailand,Asia,0.064,1.5,0.008,0.016,-3.965784285,0.584962501,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1817,10625_6#5,2000.0,Japan,Asia,0.38,0.75,0.032,0.032,-1.395928676,-0.415037499,-4.965784285,-4.965784285,0.0,0.0,0.0,0.0
1818,10625_6#50,2008.0,Thailand,Asia,0.125,0.003,0.006,0.016,-3.0,-8.380821784,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1819,10625_6#51,2008.0,Thailand,Asia,0.125,3.0,0.003,0.016,-3.0,1.584962501,-8.380821784,-5.965784285,0.0,1.0,0.0,0.0
1820,10625_6#52,2008.0,Thailand,Asia,0.047,6.0,0.003,0.016,-4.411195433,2.584962501,-8.380821784,-5.965784285,0.0,1.0,0.0,0.0
1821,10625_6#53,2008.0,Thailand,Asia,0.047,1.5,0.002,0.016,-4.411195433,0.584962501,-8.965784285,-5.965784285,0.0,1.0,0.0,0.0
1822,10625_6#54,2008.0,Thailand,Asia,0.125,0.5,0.008,0.032,-3.0,-1.0,-6.965784285,-4.965784285,0.0,0.0,0.0,0.0
1823,10625_6#55,2008.0,Thailand,Asia,0.064,1.5,0.004,0.032,-3.965784285,0.584962501,-7.965784285,-4.965784285,0.0,1.0,0.0,0.0
1824,10625_6#56,2008.0,Vietnam,Asia,0.125,32.0,0.016,0.023,-3.0,5.0,-5.965784285,-5.442222329,0.0,1.0,0.0,0.0
1825,10625_6#57,2008.0,Pakistan,Asia,0.75,32.0,0.047,0.032,-0.415037499,5.0,-4.411195433,-4.965784285,0.0,1.0,0.0,0.0
1826,10625_6#58,2008.0,India,Asia,0.094,0.19,0.003,0.016,-3.411195433,-2.395928676,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1827,10625_6#59,2009.0,India,Asia,0.25,0.25,0.004,0.016,-2.0,-2.0,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1828,10625_6#6,2000.0,Japan,Asia,0.38,1.5,0.047,0.032,-1.395928676,0.584962501,-4.411195433,-4.965784285,0.0,1.0,0.0,0.0
1829,10625_6#60,2009.0,India,Asia,0.032,32.0,0.003,0.016,-4.965784285,5.0,-8.380821784,-5.965784285,0.0,1.0,0.0,0.0
1830,10625_6#61,2009.0,India,Asia,0.19,32.0,0.004,0.016,-2.395928676,5.0,-7.965784285,-5.965784285,0.0,1.0,0.0,0.0
1831,10625_6#62,2009.0,India,Asia,0.094,0.094,0.003,0.016,-3.411195433,-3.411195433,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1832,10625_6#63,2009.0,India,Asia,0.19,0.25,0.032,0.032,-2.395928676,-2.0,-4.965784285,-4.965784285,0.0,0.0,0.0,0.0
1833,10625_6#64,2009.0,India,Asia,0.5,0.25,0.006,0.016,-1.0,-2.0,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1834,10625_6#65,2009.0,India,Asia,0.38,32.0,0.047,0.047,-1.395928676,5.0,-4.411195433,-4.411195433,0.0,1.0,0.0,0.0
1835,10625_6#66,2009.0,India,Asia,0.016,4.0,0.016,0.016,-5.965784285,2.0,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
1836,10625_6#67,2009.0,India,Asia,0.38,24.0,0.008,0.016,-1.395928676,4.584962501,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1837,10625_6#68,2009.0,India,Asia,0.19,8.0,0.016,0.016,-2.395928676,3.0,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
1838,10625_6#69,2009.0,Pakistan,Asia,0.032,0.75,0.016,0.032,-4.965784285,-0.415037499,-5.965784285,-4.965784285,0.0,0.0,0.0,0.0
1839,10625_6#7,2000.0,Japan,Asia,0.38,1.5,0.125,0.094,-1.395928676,0.584962501,-3.0,-3.411195433,0.0,1.0,0.0,0.0
1840,10625_6#70,2009.0,Pakistan,Asia,0.25,1.0,0.047,0.047,-2.0,0.0,-4.411195433,-4.411195433,0.0,0.0,0.0,0.0
1841,10625_6#71,2009.0,Pakistan,Asia,0.19,4.0,0.012,0.016,-2.395928676,2.0,-6.380821784,-5.965784285,0.0,1.0,0.0,0.0
1842,10625_6#72,2009.0,Pakistan,Asia,0.125,4.0,0.016,0.047,-3.0,2.0,-5.965784285,-4.411195433,0.0,1.0,0.0,0.0
1843,10625_6#73,2010.0,India,Asia,0.25,8.0,0.008,0.016,-2.0,3.0,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1844,10625_6#74,2010.0,India,Asia,0.032,0.25,0.064,0.047,-4.965784285,-2.0,-3.965784285,-4.411195433,0.0,0.0,0.0,0.0
1845,10625_6#75,2010.0,India,Asia,0.25,32.0,0.006,0.016,-2.0,5.0,-7.380821784,-5.965784285,0.0,1.0,0.0,0.0
1846,10625_6#76,2010.0,India,Asia,0.25,0.094,0.023,0.016,-2.0,-3.411195433,-5.442222329,-5.965784285,0.0,0.0,0.0,0.0
1847,10625_6#77,2010.0,India,Asia,3.0,6.0,0.023,0.023,1.584962501,2.584962501,-5.442222329,-5.442222329,1.0,1.0,0.0,0.0
1848,10625_6#78,2010.0,India,Asia,0.75,0.75,0.006,0.016,-0.415037499,-0.415037499,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1849,10625_6#79,2010.0,India,Asia,0.19,0.38,0.008,0.016,-2.395928676,-1.395928676,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
1850,10625_6#8,2000.0,Japan,Asia,0.064,8.0,0.012,0.016,-3.965784285,3.0,-6.380821784,-5.965784285,0.0,1.0,0.0,0.0
1851,10625_6#80,2010.0,India,Asia,0.094,2.0,0.047,0.023,-3.411195433,1.0,-4.411195433,-5.442222329,0.0,1.0,0.0,0.0
1852,10625_6#81,2010.0,India,Asia,0.25,2.0,0.064,0.047,-2.0,1.0,-3.965784285,-4.411195433,0.0,1.0,0.0,0.0
1853,10625_6#82,2010.0,India,Asia,0.19,24.0,0.016,0.016,-2.395928676,4.584962501,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
1854,10625_6#83,2010.0,Bhutan,Asia,1.0,32.0,0.023,0.016,0.0,5.0,-5.442222329,-5.965784285,0.0,1.0,0.0,0.0
1855,10625_6#84,2010.0,Bhutan,Asia,0.5,1.0,0.016,0.016,-1.0,0.0,-5.965784285,-5.965784285,0.0,0.0,0.0,0.0
1856,10625_6#85,2010.0,Bhutan,Asia,0.047,1.5,0.006,0.016,-4.411195433,0.584962501,-7.380821784,-5.965784285,0.0,1.0,0.0,0.0
1857,10625_6#86,2010.0,Bhutan,Asia,0.047,0.047,0.006,0.016,-4.411195433,-4.411195433,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1858,10625_6#87,2010.0,Bhutan,Asia,0.047,0.064,0.006,0.016,-4.411195433,-3.965784285,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1859,10625_6#88,2010.0,Bhutan,Asia,0.032,0.064,0.006,0.016,-4.965784285,-3.965784285,-7.380821784,-5.965784285,0.0,0.0,0.0,0.0
1860,10625_6#89,2010.0,Bhutan,Asia,0.047,0.064,0.004,0.016,-4.411195433,-3.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
1861,10625_6#9,2000.0,Japan,Asia,1.0,32.0,0.125,0.125,0.0,5.0,-3.0,-3.0,0.0,1.0,0.0,0.0
1862,10625_6#90,2010.0,Pakistan,Asia,0.38,1.5,0.047,0.032,-1.395928676,0.584962501,-4.411195433,-4.965784285,0.0,1.0,0.0,0.0
1863,10625_6#91,2010.0,Pakistan,Asia,0.064,24.0,0.008,0.016,-3.965784285,4.584962501,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1864,10625_6#92,2010.0,Pakistan,Asia,0.19,4.0,0.012,0.016,-2.395928676,2.0,-6.380821784,-5.965784285,0.0,1.0,0.0,0.0
1865,10625_6#93,2010.0,Japan,Asia,0.25,32.0,0.125,0.38,-2.0,5.0,-3.0,-1.395928676,0.0,1.0,0.0,0.0
1866,10625_6#94,2010.0,Philippines,Asia,0.38,32.0,0.125,0.25,-1.395928676,5.0,-3.0,-2.0,0.0,1.0,0.0,0.0
1867,10625_6#95,2011.0,Pakistan,Asia,0.19,3.0,0.008,0.016,-2.395928676,1.584962501,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1868,10868_8#1,2008.0,The Netherlands,Europe,0.75,32.0,0.094,0.19,-0.415037499,5.0,-3.411195433,-2.395928676,0.0,1.0,0.0,0.0
1869,10868_8#10,2008.0,Germany,Europe,0.25,32.0,0.008,0.016,-2.0,5.0,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
1870,10868_8#11,2008.0,Germany,Europe,0.125,0.003,0.002,0.016,-3.0,-8.380821784,-8.965784285,-5.965784285,0.0,0.0,0.0,0.0
1871,10868_8#12,2008.0,Greece,Europe,0.064,1.5,0.003,0.016,-3.965784285,0.584962501,-8.380821784,-5.965784285,0.0,1.0,0.0,0.0
1872,10868_8#15,2008.0,Poland,Europe,0.094,1.0,0.004,0.032,-3.411195433,0.0,-7.965784285,-4.965784285,0.0,0.0,0.0,0.0
1873,10868_8#16,2008.0,Slovakia,Europe,0.25,0.003,0.003,0.023,-2.0,-8.380821784,-8.380821784,-5.442222329,0.0,0.0,0.0,0.0
1874,10868_8#17,2008.0,Spain,Europe,0.19,0.004,0.003,0.016,-2.395928676,-7.965784285,-8.380821784,-5.965784285,0.0,0.0,0.0,0.0
1875,10868_8#18,2008.0,Spain,Europe,0.5,32.0,0.016,0.016,-1.0,5.0,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
